ID number,Both lab,# Country/project,Training,Category,"A (MY FS), B (MY O), C (ST)",A1_DonorName,A2_Agency,A3_DonorCat,Program,A4_Project,A5_Statement,A6_Keywords,A7_ImplOrg,A8_ImplCat,A9_ANGOLA,A9_BENIN,A9_BOTSWANA,A9_BURKINA FASO,A9_BURUNDI,A9_CABO VERDE,A9_CAMEROON,A9_CAR,A9_CHAD,A9_COMOROS,A9_CONGO,A9_COTE D'IVOIRE,A9_DRC,A9_DJIBOUTI,A9_EQ GUINEA,A9_ERITREA,A9_ETHIOPIA,A9_GABON,A9_GAMBIA,A9_GHANA,A9_GUINEA,A9_GUINEA-BISSAU,A9_KENYA,A9_LESOTHO,A9_LIBERIA,A9_MADAGASCAR,A9_MALAWI,A9_MALI,A9_MAURITANIA,A9_MAURITIUS,A9_MOZAMBIQUE,A9_NAMIBIA,A9_NIGER,A9_NIGERIA,A9_RWANDA,A9_SAO TOME AND PRINCIPE,A9_SENEGAL,A9_SEYCHELLES,A9_SIERRA LEONE,A9_SOMALIA,A9_SOUTH AFRICA,A9_SOUTH SUDAN,A9_SUDAN,A9_SWAZILAND,A9_TOGO,A9_UGANDA,A9_TANZANIA,A9_ZAMBIA,A9_ZIMBABWE,A9a_Level ,A10_REC,A10_REC2,A11_YearInit,A12_YearEnd,A13_TimeFrame,A14_LimitedRequest,A15_OtherCharacteristics,B1_Project focus,B2_Purpose_P,B3_Purpose_S,B4_Activity_1,B4_Activity_2,B4_Activity_3,B4_Activity_4,B4_Activity_5,B4_Activity_6,B4_Activity_7,B4_Activity_8,B4_Activity_9,B4_Activity_10,B4_Activity_11,B4_Activity_12,B4_Activity_13,B4_Activity_14,B4_Activity_15,B4_Activity_16,B4_Activity_17,B5_MarketFocus,B6_InformalMarkets,C1_HazardCat_Mycotoxins,C1_HazardCat_Microbiological,C1_HazardCat_NatChemical,C1_HazardCat_ManChem,C1_HazardCat_Unspecified,C2_HazardName,C3_CommodityCat_1 ,C3_CommodityCat_2,C3_CommodityCat_3,C3_CommodityCat_4,C3_CommodityCat_5,C3_CommodityCat_6,C3_CommodityCat_7,C3_CommodityCat_8,C3_CommodityCat_9,C3_CommodityCat_10,C3_CommodityCat_11Unspecified,C4_CommodityName,C5_ValueChain,D1_VCParticipantsNames,D2_VCPart_1,D2_VCPart_2,D2_VCPart_3,D2_VCPart_4,D2_VCPart_5,D2_VCPart_6,D2_VCPart_9,D3_DonorPartNames,D4_DonorP_1,D4_DonorP_2,D4_DonorP_3,D4_DonorP_4,D4_DonorP_5,D4_DonorP_6,D4_DonorP_7,D4_DonorP_8,D4_DonorP_9,D5_Non-DonorPartNames,D6_Non-DonorP_1,D6_Non-DonorP_2,D6_Non-DonorP_3,D6_Non-DonorP_4,D6_Non-DonorP_5,D6_Non-DonorP_6,D6_Non-DonorP_7,D6_Non-DonorP_9,E1_Total_Budget,E2_FSBudget,E3_BudgetCat,Running in 2010,Running in 2011,Running in 2012,Running in 2013,Running in 2014,Running in 2015,Running in 2016,Running in 2017,Long-term project,Short-term project/TA
OIE-1,1,1,1,1,A,United Nations,OIE,1,,Laboratory twinning project for food safety  ,"To develop capacity in analytical and diagnostic services to the agricultural industry, and to ensure the production and/or import of quality and safe food products through adherence to ISO 17025 and Good Laboratory Practice-- build analytical services in the area of food safety comprising of chemical residue analysis as well as food and water microbiological analysis.",laboratory; GLP,OIE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9, .,.,.,.,.,1,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"IZSA&M – Teramo Italy; Central Veterinary Laboratory, NAMIBIA
",1,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,1,0
STDF-1,0,1,2,2,B,WTO,STDF,8,,Support for SPS risk assessment in the mango export sector in Mali ,Improve Mali's capacity to comply with international and private SPS requirements in the mango sector.,SPS; mango,"Agence Nationale de la Securite Sanitaire des Aliments (ANSSA), Mali",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2010,2012,.,.,.,3,4,2,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,1,0,0,0,0,0,mango,mango,farmers; producers; trackers/traders; exporters; processors,1,1,1,0,0,0,0,World Bank Group )SBG),0,0,0,0,0,0,1,0,0,"Agence Nationale de la Sécurité Sanitaire des Aliments (ANSSA), Mali",1,1,0,0,0,0,0,0,477213,.,3,1,1,1,0,0,0,0,0,1,0
STDF-10,0,15,1,2,B,WTO,STDF,8,PPG,Project Preparation Grant: Promoting the effective participation of SADC Member States in the WTO SPS Committee,Strengthen the capacity of SPS authorities in SADC member states to be able to effectively implement their SPS obligations and assert their rights as WTO Members.,,Michigan State University (MSU),2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,7,9,2013,2016,.,.,.,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Governments of SADC member states,1,0,0,0,0,0,0,0,50000,.,2,0,0,0,1,1,1,1,0,1,0
STDF-11,0,1,0,1,C,WTO,STDF,8,PPG,Project Preparation Grant: Malawi Programme for Aflatoxin Control (MAPAC),"This PPG enabled public and private sector stakeholders in Malawi to work together to develop a national programme to address aflatoxin contamination, a critical challenge for both public health and trade. It resulted in the Malawi Programme for Aflatoxin Control (MAPAC), which has demonstrated its success in strengthening collaboration, leveraging resources and facilitating a coordinated response to aflatoxin control.",aflatoxin; national; ,ICRISAT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2013,2013,4,9,9,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,aflatoxin,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Ministry of Industry and Trade (MoIT), Government of Malawi",1,0,0,0,0,0,0,0,43680,43680,2,0,0,0,1,0,0,0,0,0,1
STDF-12,1,4,0,1,A,WTO,STDF,8,,Regional total diet study for sub-Saharan Africa ,"Contribute to strengthen capacity of risk managers to implement international standards based on a good knowledge of hazards, risks and exposure levels to harmful substances in commonly produced and consumed food. The expected long term impacts of this project are threefold: (1) improved market access for producers of foodstuffs by increasing compliance with international standards; (2) mitigated effects of poverty through the reduction of burden of foodborne diseases; and (3) increased contribution of African countries to the work of the Codex Alimentarius Commission.",nutrition; Codex; risk management; standards; chemical; risk assessment,FAO ,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,2014,2017,.,.,.,1,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,"persistent organic pollutants (PCBs and organochlorine pesticides), mycotoxins, heavy metals, veterinary drug residues, pesticide residues",1,1,1,1,1,1,1,1,1,0,0,"coffee, cocoa, fruits and vegetables, animal-source foods, cereals, groundnuts, fish and other seafood","coffee, cocoa, fruits and vegetables, animal-source foods, cereals, groundnuts, fish and other seafood",consumers,0,0,0,0,1,0,0,FAO; WHO,1,0,0,0,0,0,0,0,0,national governments--Ministry of Trade and Industry; Ministries of Agriculture; Ministry of Public Health; National food safety agency; National Bureau of Statistics; Laboratories (public and private); research institutions for agriculture development; consumer protection organization,1,0,1,0,0,0,0,0,1206208,1206208,5,0,0,0,0,1,1,1,1,1,0
STDF-13,0,1,0,1,C,WTO,STDF,8,PPG,Project Preparation Grant: Operationalization of the Scientific Affairs and Food Control Directorates in The Gambia ,Grant preparation for supporting a five-year Development Plan in relation to the efficient and effective functioning of the Scientific Affairs Directorate and Food Control Directorate of the newly established Food Safety and Quality authority of the Gambia.,national; food control; project preparation,FAO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2014,2014,4,9,9,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Food Safety and Quality Authority (FSQA) of The Gambia,1,0,0,0,0,0,0,0,50000,50000,2,0,0,0,0,1,0,0,0,0,1
STDF-14,0,6,0,1,A,WTO,STDF,8,,"Breaking barriers, facilitating trade ",Increase intra-COMESA trade in agri-food products by reducing trading costs associated with SPS measures for selected commodities on selected trade routes.,regional; trade; SPS; REC; harmonization; ,COMESA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,9,2014,2018,.,.,.,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,unspecified,1,1,1,1,1,1,0,0,0,0,0,"maize, beef, fish, milk, groundnuts, oranges","maize, beef, fish, milk, groundnuts, oranges",.,0,0,0,0,0,0,1,COMESA,1,0,0,0,0,0,0,0,0,"Kenya Plant Health Inspectorate Service (KEPHIS); Ministry of Agriculture and Irrigation, Sudan; Ministry of Agriculture and Land Reclamation, Egypt; Ministry of Agriculture Irrigation and Water Development, Malawi; Ministry of Agriculture, Animal Industry and Fisheries, Uganda; Ministry of Agriculture, Mechanization and Irrigation Development, Zimbabwe; Plant Quarantine and Phytosanitary Services, Zambia; CAB International (CABI)",1,0,1,0,0,0,0,0,1184310,1184310,5,0,0,0,0,1,1,1,1,1,0
STDF-15,0,1,0,1,C,WTO,STDF,8,PPG,Project Preparation Grant: Strengthening SPS compliance of sesame production for enhanced access to international markets in Sudan (Project Preparation Grant),"Project Preparation to support the Quality Control and Export Development Unit (MOAI-QCEDU) at the Ministry of Agriculture and Irrigation aiming at strengthening SPS compliance capacity of sesame production. Furthermore, the project will focus on other export crops related to oil seed commodities such as (groundnut, sun flower seeds, cotton seeds, etc.) in Sudan for enhanced access to international markets.",SPS; sesame; export; trade,UNIDO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,9,2015,2016,4,9,9,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,1,0,0,0,0,0,sesame seeds,"sesame seeds for processing into sesame oil, sheanut/butter","Farmers Union, Kordofan State; Arabic Sudanese Seeds Company",1,0,0,0,0,0,0,FAO,1,0,0,0,0,0,0,0,0,"Quality Control and Export Development Unit (MOAI-QCEDU), Ministry of Agriculture and Irrigation, Sudan; Sudanese Standards & Metrology Organization (SSMO)",1,0,1,0,0,0,0,0,50000,50000,2,0,0,0,0,0,1,1,0,0,1
STDF-16,0,1,1,2,B,WTO,STDF,8,PPG,Project Preparation Grant: Improving sanitary capacity and facilitating export of livestock and livestock products in Ethiopia,To develop a proposal for a larger Project Grant focused on improving sanitary capacity and facilitating export of livestock and livestock products.,livestock; export; trade,"Ministry of Agriculture, Livestock Development Sector, Veterinary Service Directorate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2017,.,.,.,2,4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,"microbiological, veterinary drug residues",0,0,1,0,0,0,0,0,0,0,0,meat,meat,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"National Animal Health and Disease Investigation Centre (NAHDIC), under Animal Health Directorate, Ministry of Agriculture, Ethiopia; Ministry of Trade, Government of Ethiopia; Quality and Standard Authority of Ethiopia; Center for Computational Epidemiology, Bioinformatics and Risk Analysis (CCEBRA), Tuskegee University, Alabama",1,1,0,0,0,0,0,0,37500,.,2,0,0,0,0,0,1,1,1,1,0
STDF-17,0,4,2,1,A,WTO,STDF,8,,Improving market access for small-scale fisheries in West Africa,"To provide an appropriate response to the challenge of hygiene and food safety inherent in fishery products, with the aim of boosting the development of the artisanal fisheries sub-sector through an improved access to International markets and its exposure to new investments.",fish; fisheries; fishery products; trade; HACCP,UNIDO ,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2015,2018,.,.,.,3,2,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,1,0,0,0,0,0,0,0,fish,"fish, fishery products",artisanal fishermen; fish processors; fish factories and exporters,1,1,1,0,0,0,0,UNIDO,1,0,0,0,0,0,0,0,0,"Côte d’Ivoire: Direction des Services Vétérinaires (DSV) au sein du Ministère des Ressources Animales et Halieutiques (MIRAH); Guinée: ONSPA- Office National de Contrôle Sanitaire des produits de la pêche et de l’aquaculture - au sein du Ministère de la Pêche et de l’Aquaculture; Mauritanie: Office nationale d’inspection sanitaire des produits de la pêche et de l’aquaculture(ONISPA) au sein du Ministère; rencontrer les associations nationales de pêche artisanales (notablement la FENACOPECI en Côte d’ivoire, la CONIPAS au Sénégal, la FNP-pêche artisanale en Mauritanie et l’UNPAG en Guinée). des Pêches et de l'Économie Maritime; Sénégal: Division des Inspections et du Contrôle (DIC) au sein de la Direction des Industries de Transformation de la pêche du Ministère de la Pêche et des Affaires Maritimes; les organisations régionales de pêche. Le Comité des pêches du Centre Ouest du Golfe de Guinée (CPCO) et la Commission Sous Régionale des Pêches (CSRP-PRAO); la Confédération Africaine des Organisations de Pêche Artisanale (CAOPA)",1,0,1,0,0,0,0,0,1225174,1225174,5,0,0,0,0,0,1,1,1,1,0
STDF-18,0,1,0,1,C,WTO,STDF,8,PPG,Project Preparation Grant: Development of a project for the establishment of a National SPS Strategy in Togo,"The purpose of the PPG is to elaborate a project proposal for the development of a national SPS strategy for the country, accompanied by operational action plans in key sub-sectors: (i) food safety; (ii) animal health; and (iii) plant protection. This national SPS strategy would be developed in a participatory way, build on the priorities identified in SPS assessments conducted, and aligned with national development policies and strategies.", national; SPS; strategy,Consultant (Mr Antoine Nguz),6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,9,2016,2016,4,9,9,3,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Ministry of Agriculture, Livestock and Fisheries, Government of Togo",1,0,0,0,0,0,0,0,38000,38000,2,0,0,0,0,0,0,1,0,0,1
STDF-2,0,1,2,1,A,WTO,STDF,8,,Expanding Nigeria's exports of sesame seeds and sheanut/butter through improved SPS capacity building for private and public sector ,"To implement quality control along the sesame and shea product supply and value chains, rather than reliance on end-point food quality and aflatoxin analysis just prior to export.",SPS; sesame; private; aflatoxin; shea; trade; export; traceability; post-harvest,IITA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2010,2013,.,.,.,3,1,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,aflatoxin,0,0,0,0,0,1,0,0,0,0,0,"sesame seed, sheanut/butter","sesame seed, sheanut/butter",producers; extension workers; traders; exporters; Association of Sheanut Producers of Nigeria; National Association of Sesame Seed Producers of Nigeria,1,0,1,0,0,0,0,Nigerian Export Promotion Council,0,0,0,1,0,0,0,0,0,Agricultural Development Projects (ADP); Federal Ministry of Commerce and Industry; Federal Produce Inspection Services; International Institute of Tropical Agriculture (IITA); National Agency for Food and Drugs Administration and Control (NAFDAC); National Centre for Agricultural Mechanization (NCAM); Nigeria Agriculture Quarantine Service (NAQS); Nigeria Export Promotion Council (NEPC); Nigerian Institute for Oil Palm Research (NIFOR),1,0,1,0,0,0,0,0,545040,545040,4,1,1,1,1,0,0,0,0,1,0
STDF-3,0,1,2,1,A,WTO,STDF,8,,Developing a combined e-learning curriculum and information system on food standards as a contribution to up-grading the quality infrastructure in developing countries ,"To improve the knowledge and skills of young professionals working in government and the private sector, based on the development of web-based e-learning curriculum and information platform on food standards, to help strengthen the food quality and safety assurance system in Ghana.",standards; web-based,"University of Cape Coast (UCC), Ghana",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,2010,2013,.,.,.,3,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,small scale farmers; exporters; Seafreight pineapple exporters of Ghana (SPEG),1,0,1,0,0,0,0,FAO; GIZ; STDF,1,1,0,0,0,0,0,0,0,South African Institute of Distance Education (SAIDE); Kwame Nkrumah University of Science and Education; Ghana Standards Board; Ministry of Food and Agriculture,1,1,0,0,0,0,0,0,317246,317246,3,1,1,1,1,0,0,0,0,1,0
STDF-4,2,5,2,1,A,WTO,STDF,8,,SPS capacity building in Africa to mitigate the harmful effects of pesticide residues in cocoa and to maintain market access ,To maintain and improve market access for cocoa beans from Africa through enhancing the capacity of cocoa producing countries to comply with SPS requirements.,SPS; pesticide; residues; cocoa,ICCO,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,9,2011,2013,.,.,.,3,2,4,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,0,0,1,0,0,0,cocoa,cocoa,cocoa farmers; plant quarantine services; agricultural extension services; traders; pesticide sellers,1,0,1,0,0,0,0,EU EDES/COLEACP; UNIDO,1,1,0,0,0,0,0,0,0,"Governments of Cameroon, Cote d'Ivoire, Ghana, Nigeria, and Togo; CropLifeAfrica and Middle East; Fonds Interprofessionel pour la Recherche et le Conseil Agricole (FIRCA); International Cocoa Organization (ICCO); Quality Control Company Ltd (QCCL), Ghana",1,0,1,0,0,1,0,0,5306354,5306354,6,0,1,1,1,0,0,0,0,1,0
STDF-5,1,6,1,1,C,WTO,STDF,8,PPG,Project Preparation Grant: Africa Joint Pesticide Residue Data Generation Project,"Generate high-quality pesticide residue data on ""minor-use""/specialty crops, which represent a vital source of income for rural farming communities.",pesticide; residues; Codex; fruit; MRL; trade; export; harmonization,AU-IBAR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,9,9,2012,2012,4,9,9,3,1,9,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,1,0,0,0,0,0,"avocado, banana, guava, mango, passionfruit, pineapple","avocado, banana, guava, mango, passionfruit, pineapple",farmers; exporters,1,0,1,0,0,0,0,AU-IBAR,0,0,0,1,0,0,0,0,0,national governments; pesticide manufacturers; researchers; pesticide control authorities,1,0,0,0,0,1,0,0,27750,27750,2,0,0,1,0,0,0,0,0,0,1
STDF-6,0,1,1,2,B,WTO,STDF,8,,Support to the cabbage sector in the Niayes region of Senegal ,"To combat poverty in rural areas and halt the rural exodus through greater subregional market access and increased productivity in the cabbage sector, while reducing the negative impact on the environment and improving product quality for consumer health reasons.",cabbage; horticulture; pesticide; residues; Codex; GAP; ,"Association des Unions Maraicheres des Niayes (AUMN), Senegal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2014,.,.,.,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,pesticides,0,0,0,0,0,0,1,0,0,0,0,cabbage,cabbage,cabbage farmers; handlers; transporters/traders; consumers,1,0,1,1,1,0,0,.,0,0,0,0,0,0,0,0,1,"Association des Unions Maraichères des Niayes (AUMN), Senegal; Partners Direction de la protection de végétaux (DPV), Sénegal; Agence nationale du conseil agricole (ANCAR), CERES-LOCUSTOX",1,0,1,0,0,0,0,0,636175,.,4,0,0,1,1,1,0,0,0,1,0
STDF-7,0,1,0,2,B,WTO,STDF,8,,Strengthening the SPS system in Comoros,To develop a strategy to strengthen the national SPS system. This strategy should be able to support and accompany strategies that seek to develop the country's agricultural exports.,SPS; exports,United Nations Development Program (UNDP),7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2018,.,.,.,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,FAO; WHO,1,0,0,0,0,0,0,0,0,"International Trade Center (ITC); Ministère de l'agriculture de la pèche de l'industrie et de la protection de l'environnement, Union des Comores; Ministère de la santé, Union des Comores; Ministère du commerce, Union des Comores",1,0,1,0,0,0,0,0,1321075,.,5,0,0,1,1,1,1,1,1,1,0
STDF-8,0,1,0,1,A,WTO,STDF,8,PPG,Project Preparation Grant: Integrating SPS: A whole chain approach to developing the national food safety management system in Sierra Leone,Assess the national food safety management system in Sierra Leone and develop plans for institutional capacity building and determine priorities in order to achieve compliance with SPS requirements.,SPS; national,FAO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,9,2013,2017,.,.,.,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,"Sierra Leone Standards Bureau (SLSB); Ministry of Trade and Industry (MTI), Government of Sierra Leone; Ministry of Agriculture, Forestry and Food Security, Government of Sierra Leone; Sierra Leone Chamber of Commerce, Industry and Agriculture; Institute of Marine Biology and Oceanography (IMBO); Fourah Bay College (FBC), University of Sierra Leone",1,1,1,0,0,0,0,0,43680,43680,2,0,0,0,1,1,1,1,1,1,0
STDF-9,1,5,1,1,A,WTO,STDF,8,,African Pesticide Residue Data Generation Project ,"Enhance regional capacity in pesticide residues data generation and monitoring for establishing, implementing, and complying with international pesticide residues standards.",pesticide; residue; Codex; fruit; MRL; trade; export; harmonization,AU-IBAR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,9,9,2013,2017,.,.,.,3,1,9,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,1,0,0,0,0,0,"avocado, banana, guava, mango, passionfruit, pineapple","avocado, banana, guava, mango, passionfruit, pineapple",farmers; exporters,1,0,1,0,0,0,0,AUC; AU-IBAR; USDA; RECs; FAO; EU (COLE-ACP PIP),1,1,0,1,0,0,0,0,0,national governments; pesticide manufacturers; researchers; pesticide control authorities,1,0,0,0,0,1,0,0,1064450,1064450,5,0,0,0,1,1,1,1,1,1,0
Sweden-1,1,1,1,2,B,Sweden,Ministry of Foreign Affairs (SIDA),2,,Quality Infrastructure and Standards Programme (QUISP),"To promote the use of standards and quality infrastructure so as to improve the competitiveness of Uganda’s products, processes and service delivery systems in domestic, regional and international markets. The programme consists of five Components each addressing a specific aspect of the Uganda's Quality Infrastructure: policy and strategy, regulatory framework review, coordination of stakeholders, capacity development of service providers, and awareness-raising.""",quality; policy; standards; regulation; awareness-raising; metrology; accreditation,"Uganda Ministry of Trade, Industry and Cooperatives (MTIC)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,9,2010,2014,.,.,.,1,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,farmers (Uganda National Farmers Federation); consumers,1,0,0,0,1,0,0,.,0,0,0,0,0,0,0,0,1,"Government of Uganda, Ministry of Health; Chemiphar (U) Ltd.; TradeMark East Africa; Consumer Education Trust (CONSENT); Makerere University; Dairy Development Authority; aBi Trust; Private Sector Foundation of Uganda",1,1,1,0,0,1,0,0,663376.97,.,4,1,1,1,1,1,0,0,0,1,0
Sweden-2,0,5,1,2,B,Sweden,Ministry of Foreign Affairs (SIDA),2,,Carbon Footprint of Products EAC ,"The project aims to build national and regional knowledge within the EAC, both to participate in ISO standard setting processes and to implement international standards.",standards; regional; SPS; standardization; ISO; EAC,Swedish Standards Institute (SIS),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,9,2012,2016,.,.,.,3,3,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,processors; traders,0,1,1,0,0,0,0,.,0,0,0,0,0,0,0,0,1,"Governments of Kenya, Tanzania, Uganda, Rwanda, Burundi; EAC Secretariat; National Standards Institutions; universities; NGOs",1,1,1,0,0,0,0,0,54613,.,2,0,0,1,1,1,1,1,0,1,0
